timestamp,well_id,css_cycle_id,oil_rate_bpd,water_rate_bpd,gas_rate_mmscfd,total_fluid_rate_bpd,water_cut_pct,bottomhole_pressure_bar,wellhead_pressure_bar,cumulative_oil_bbl,steam_consumption_ton,SOR,energy_consumption_kWh
2023-12-20,BGW-003,BGW-003-C4,250.4,65.9,0.1004,316.3,20.8,54.6,39.7,21237.0,19.95,0.08,422.8
2023-12-21,BGW-003,BGW-003-C4,233.6,62.1,0.1122,295.8,21.0,51.2,38.7,21470.6,19.95,0.082,507.6
2023-12-22,BGW-003,BGW-003-C4,226.9,85.5,0.0945,312.4,27.4,52.5,32.9,21697.5,19.95,0.084,661.6
2023-12-23,BGW-003,BGW-003-C4,227.1,80.7,0.0924,307.9,26.2,51.0,37.3,21924.6,19.95,0.085,570.3
2023-12-24,BGW-003,BGW-003-C4,217.2,88.0,0.1348,305.2,28.8,52.8,34.1,22141.8,19.95,0.086,472.1
2023-12-25,BGW-003,BGW-003-C4,215.4,61.2,0.0993,276.6,22.1,49.7,36.6,22357.2,19.95,0.087,475.0
2023-12-26,BGW-003,BGW-003-C4,178.0,78.2,0.1059,256.3,30.5,48.6,36.3,22535.2,19.95,0.09,620.0
2023-12-27,BGW-003,BGW-003-C4,182.2,83.2,0.1031,265.4,31.3,48.8,31.7,22717.5,19.95,0.092,648.8
2023-12-28,BGW-003,BGW-003-C4,188.8,98.5,0.0839,287.2,34.3,50.6,35.2,22906.2,19.95,0.094,448.1
2023-12-29,BGW-003,BGW-003-C4,178.8,74.0,0.0736,252.9,29.3,48.8,37.0,23085.1,19.95,0.095,669.3
2023-12-30,BGW-003,BGW-003-C4,183.0,74.3,0.1019,257.3,28.9,47.0,31.7,23268.0,19.95,0.096,475.6
2023-12-31,BGW-003,BGW-003-C4,163.1,80.8,0.1038,243.9,33.1,47.9,29.5,23431.1,19.95,0.098,599.9
2024-01-01,BGW-003,BGW-003-C4,162.7,101.8,0.1065,264.5,38.5,48.7,29.0,23593.8,19.95,0.099,308.0
2024-01-02,BGW-003,BGW-003-C4,163.3,73.2,0.1138,236.5,31.0,48.3,35.5,23757.1,19.95,0.101,651.9
2024-01-03,BGW-003,BGW-003-C4,154.6,109.1,0.0772,263.7,41.4,45.4,30.1,23911.7,19.95,0.102,427.9
2024-01-04,BGW-003,BGW-003-C4,148.2,108.9,0.0635,257.2,42.4,47.6,34.4,24059.9,19.95,0.104,370.6
2024-01-05,BGW-003,BGW-003-C4,139.6,94.5,0.0972,234.0,40.4,45.4,26.5,24199.5,19.95,0.106,633.4
2024-01-06,BGW-003,BGW-003-C4,145.4,94.3,0.0876,239.8,39.3,45.2,28.3,24344.9,19.95,0.107,698.9
2024-01-07,BGW-003,BGW-003-C4,155.9,118.4,0.0858,274.3,43.2,46.6,27.8,24500.8,19.95,0.108,674.9
2024-01-08,BGW-003,BGW-003-C4,129.6,105.4,0.0653,235.0,44.8,44.8,29.5,24630.5,19.95,0.109,693.9
2024-01-09,BGW-003,BGW-003-C4,121.3,82.3,0.0787,203.5,40.4,46.0,34.5,24751.7,19.95,0.111,395.0
2024-01-10,BGW-003,BGW-003-C4,119.9,112.1,0.0496,231.9,48.3,43.9,26.5,24871.6,19.95,0.113,404.3
2024-01-11,BGW-003,BGW-003-C4,129.7,96.0,0.0557,225.7,42.5,42.3,29.9,25001.3,19.95,0.114,495.5
2024-01-12,BGW-003,BGW-003-C4,124.1,113.9,0.0544,238.0,47.9,44.2,33.8,25125.4,19.95,0.116,599.5
2024-01-13,BGW-003,BGW-003-C4,114.4,108.7,0.0669,223.1,48.7,43.5,32.3,25239.7,19.95,0.117,539.6
2024-01-14,BGW-003,BGW-003-C4,106.3,109.1,0.0657,215.4,50.6,45.0,26.8,25346.1,19.95,0.119,604.7
2024-01-15,BGW-003,BGW-003-C4,105.9,101.9,0.047,207.8,49.1,47.0,33.0,25451.9,19.95,0.121,436.2
2024-01-16,BGW-003,BGW-003-C4,109.2,98.7,0.0588,207.9,47.5,46.4,33.6,25561.1,19.95,0.122,395.6
2024-01-17,BGW-003,BGW-003-C4,110.8,116.0,0.0482,226.8,51.1,44.4,33.8,25672.0,19.95,0.123,430.2
2024-01-18,BGW-003,BGW-003-C4,110.3,128.4,0.0573,238.7,53.8,44.6,31.1,25782.3,19.95,0.125,515.8
2024-01-19,BGW-003,BGW-003-C4,102.2,107.7,0.0461,210.0,51.3,43.1,24.1,25884.5,19.95,0.126,654.3
2024-01-20,BGW-003,BGW-003-C4,98.3,87.1,0.0442,185.3,47.0,43.3,24.1,25982.8,19.95,0.128,460.7
2024-01-21,BGW-003,BGW-003-C4,91.5,96.9,0.0599,188.3,51.4,44.7,28.1,26074.3,19.95,0.129,625.4
2024-01-22,BGW-003,BGW-003-C4,90.0,115.2,0.0537,205.2,56.1,43.8,24.7,26164.3,19.95,0.131,444.6
2024-01-23,BGW-003,BGW-003-C4,106.3,106.9,0.0738,213.2,50.1,43.6,27.7,26270.6,19.95,0.132,635.1
2024-01-24,BGW-003,BGW-003-C4,90.8,112.0,0.0381,202.8,55.2,42.8,29.5,26361.4,19.95,0.134,460.7
2024-01-25,BGW-003,BGW-003-C4,84.4,98.2,0.0356,182.6,53.8,41.1,31.0,26445.8,19.95,0.135,672.3
2024-01-26,BGW-003,BGW-003-C4,83.3,94.3,0.0428,177.6,53.1,40.1,25.1,26529.0,19.95,0.137,685.1
2024-01-27,BGW-003,BGW-003-C4,75.7,87.6,0.0317,163.3,53.6,43.0,30.3,26604.8,19.95,0.138,617.3
2024-01-28,BGW-003,BGW-003-C4,73.2,93.0,0.0348,166.2,56.0,38.9,22.1,26677.9,19.95,0.14,476.9
2024-01-29,BGW-003,BGW-003-C4,77.7,122.2,0.0338,199.9,61.1,40.8,30.2,26755.6,19.95,0.142,574.0
2024-01-30,BGW-003,BGW-003-C4,79.9,124.6,0.05,204.6,60.9,41.4,28.7,26835.6,19.95,0.143,401.0
2024-01-31,BGW-003,BGW-003-C4,66.3,92.4,0.0368,158.7,58.2,40.3,24.4,26901.9,19.95,0.145,440.5
2024-02-01,BGW-003,BGW-003-C4,72.5,92.8,0.0366,165.2,56.1,39.7,21.8,26974.4,19.95,0.147,390.4
2024-02-02,BGW-003,BGW-003-C4,69.2,101.6,0.0443,170.7,59.5,41.0,24.8,27043.5,19.95,0.148,552.1
2024-02-03,BGW-003,BGW-003-C4,55.9,108.2,0.0302,164.1,65.9,41.0,22.8,27099.4,19.95,0.15,559.0
2024-02-04,BGW-003,BGW-003-C4,62.2,97.0,0.0326,159.2,60.9,40.9,27.0,27161.6,19.95,0.152,452.7
2024-02-05,BGW-003,BGW-003-C4,65.0,92.5,0.0353,157.4,58.7,43.2,28.7,27226.6,19.95,0.153,541.3
2024-02-06,BGW-003,BGW-003-C4,58.3,125.4,0.0346,183.7,68.3,42.0,24.4,27284.8,19.95,0.155,406.9
2024-02-07,BGW-003,BGW-003-C4,57.9,86.6,0.0294,144.5,60.0,40.2,25.4,27342.7,19.95,0.157,399.7
2024-02-08,BGW-003,BGW-003-C4,80.1,145.8,0.0559,225.9,64.5,40.7,27.1,27422.8,19.95,0.158,515.4
2024-02-09,BGW-003,BGW-003-C4,55.3,91.1,0.026,146.4,62.2,41.7,24.1,27478.1,19.95,0.16,648.7
2024-02-10,BGW-003,BGW-003-C4,51.2,82.6,0.0299,133.8,61.7,37.5,22.8,27529.3,19.95,0.162,683.7
2024-02-11,BGW-003,BGW-003-C4,58.4,88.5,0.0283,146.8,60.3,41.0,22.3,27587.7,19.95,0.163,441.9
2024-02-12,BGW-003,BGW-003-C4,59.4,113.6,0.0387,173.0,65.7,36.6,23.3,27647.1,19.95,0.165,370.8
2024-02-13,BGW-003,BGW-003-C4,49.5,95.2,0.027,144.6,65.8,40.6,21.5,27696.5,19.95,0.166,681.6
2024-02-14,BGW-003,BGW-003-C4,34.8,65.6,0.0239,100.4,65.4,39.7,26.5,27731.3,19.95,0.169,472.0
2024-02-15,BGW-003,BGW-003-C4,47.9,110.3,0.024,158.3,69.7,41.5,23.0,27779.2,19.95,0.17,337.3
2024-02-16,BGW-003,BGW-003-C4,42.2,80.3,0.0209,122.5,65.5,38.5,26.8,27821.4,19.95,0.172,621.6
2024-02-17,BGW-003,BGW-003-C4,42.3,67.6,0.0192,109.9,61.5,41.7,25.7,27863.8,19.95,0.174,532.6
2024-02-18,BGW-003,BGW-003-C4,36.1,66.8,0.0191,102.9,64.9,39.0,22.0,27899.8,19.95,0.176,517.3
2024-02-19,BGW-003,BGW-003-C4,28.5,55.0,0.0198,83.5,65.9,38.4,22.0,27928.3,19.95,0.178,475.7
2024-02-20,BGW-003,BGW-003-C4,41.2,75.2,0.0193,116.4,64.6,37.8,20.1,27969.5,19.95,0.18,429.5
2024-02-21,BGW-003,BGW-003-C4,41.6,72.6,0.0193,114.2,63.5,40.0,24.2,28011.2,19.95,0.182,502.1
2024-02-22,BGW-003,BGW-003-C4,28.6,56.9,0.0132,85.6,66.5,37.5,24.8,28039.8,19.95,0.184,472.5
2024-02-23,BGW-003,BGW-003-C4,46.8,87.5,0.0192,134.3,65.2,41.0,27.5,28086.6,19.95,0.185,683.6
2024-02-24,BGW-003,BGW-003-C4,36.3,84.4,0.0217,120.7,69.9,40.5,28.6,28122.9,19.95,0.187,513.0
2024-02-25,BGW-003,BGW-003-C4,15.0,37.1,0.007,52.1,71.2,38.3,18.6,28137.9,19.95,0.19,509.3
2024-02-26,BGW-003,BGW-003-C4,44.0,96.5,0.019,140.5,68.7,38.3,23.4,28181.9,19.95,0.191,383.5
2024-02-27,BGW-003,BGW-003-C4,28.0,49.3,0.0179,77.3,63.8,36.8,19.6,28209.9,19.95,0.193,689.0
2024-02-28,BGW-003,BGW-003-C4,34.6,72.0,0.0174,106.5,67.5,39.5,22.9,28244.5,19.95,0.195,477.5
2024-02-29,BGW-003,BGW-003-C4,44.2,90.2,0.0226,134.4,67.1,38.8,20.3,28288.6,19.95,0.197,638.7
2024-03-01,BGW-003,BGW-003-C4,25.8,50.5,0.0117,76.3,66.2,37.9,24.6,28314.4,19.95,0.199,403.2
2024-03-02,BGW-003,BGW-003-C4,27.6,49.1,0.0182,76.7,64.1,37.9,25.2,28342.0,19.95,0.201,314.2
2024-03-03,BGW-003,BGW-003-C4,30.8,90.1,0.0202,120.9,74.6,38.3,25.6,28372.7,19.95,0.203,576.3
2024-03-04,BGW-003,BGW-003-C4,30.4,73.3,0.0124,103.7,70.7,38.4,24.2,28403.2,19.95,0.204,535.0
2024-03-05,BGW-003,BGW-003-C4,15.0,34.4,0.0093,49.4,69.7,38.6,26.2,28418.2,19.95,0.207,341.0
2024-03-06,BGW-003,BGW-003-C4,27.5,61.4,0.0126,88.9,69.1,36.8,16.8,28445.7,19.95,0.209,482.1
2024-03-07,BGW-003,BGW-003-C4,21.6,42.1,0.0097,63.7,66.0,37.8,22.1,28467.3,19.95,0.211,363.1
2024-03-08,BGW-003,BGW-003-C4,20.2,44.2,0.0097,64.5,68.6,38.7,26.2,28487.5,19.95,0.213,518.7
2023-02-05,BGW-004,BGW-004-C1,202.0,57.1,0.1185,259.1,22.1,72.9,58.5,202.0,13.1,0.065,427.7
2023-02-06,BGW-004,BGW-004-C1,205.1,50.2,0.0893,255.3,19.6,73.9,57.7,407.1,13.1,0.064,455.9
2023-02-07,BGW-004,BGW-004-C1,182.0,59.0,0.0891,241.0,24.5,71.0,59.8,589.1,13.1,0.067,603.1
2023-02-08,BGW-004,BGW-004-C1,177.6,44.6,0.0916,222.1,20.1,73.0,60.2,766.7,13.1,0.068,529.1
2023-02-09,BGW-004,BGW-004-C1,180.5,70.1,0.0832,250.6,28.0,71.6,55.1,947.2,13.1,0.069,510.4
2023-02-10,BGW-004,BGW-004-C1,173.4,58.9,0.0713,232.2,25.3,71.5,57.4,1120.6,13.1,0.07,638.6
2023-02-11,BGW-004,BGW-004-C1,160.1,62.7,0.1034,222.8,28.2,68.2,51.0,1280.6,13.1,0.072,599.7
2023-02-12,BGW-004,BGW-004-C1,170.7,66.4,0.0766,237.1,28.0,69.3,51.5,1451.3,13.1,0.072,358.9
2023-02-13,BGW-004,BGW-004-C1,145.5,71.5,0.1005,217.0,33.0,67.8,57.7,1596.8,13.1,0.074,459.3
2023-02-14,BGW-004,BGW-004-C1,159.3,76.1,0.0744,235.4,32.3,71.4,57.6,1756.1,13.1,0.075,303.3
2023-02-15,BGW-004,BGW-004-C1,151.7,70.8,0.1014,222.5,31.8,69.8,57.4,1907.8,13.1,0.076,458.8
2023-02-16,BGW-004,BGW-004-C1,160.6,90.4,0.1083,250.9,36.0,65.1,45.9,2068.4,13.1,0.076,570.7
2023-02-17,BGW-004,BGW-004-C1,146.1,75.2,0.0895,221.3,34.0,65.5,48.2,2214.4,13.1,0.077,526.8
2023-02-18,BGW-004,BGW-004-C1,149.2,79.7,0.1016,228.9,34.8,65.3,46.3,2363.6,13.1,0.078,527.0
2023-02-19,BGW-004,BGW-004-C1,146.7,85.2,0.0832,231.9,36.7,65.0,49.2,2510.3,13.1,0.078,467.0
2023-02-20,BGW-004,BGW-004-C1,119.2,70.4,0.0793,189.6,37.1,64.9,47.0,2629.5,13.1,0.08,367.8
2023-02-21,BGW-004,BGW-004-C1,134.6,96.0,0.0904,230.6,41.6,66.5,48.3,2764.1,13.1,0.081,651.5
2023-02-22,BGW-004,BGW-004-C1,119.0,82.2,0.0753,201.2,40.8,65.0,48.7,2883.1,13.1,0.082,465.9
2023-02-23,BGW-004,BGW-004-C1,123.1,96.1,0.0565,219.2,43.8,65.3,46.7,3006.3,13.1,0.083,544.4
2023-02-24,BGW-004,BGW-004-C1,134.1,90.2,0.061,224.3,40.2,61.4,45.9,3140.3,13.1,0.083,304.6
2023-02-25,BGW-004,BGW-004-C1,116.9,79.0,0.0784,195.9,40.3,64.4,50.6,3257.2,13.1,0.084,572.4
2023-02-26,BGW-004,BGW-004-C1,117.8,94.4,0.0763,212.2,44.5,63.0,52.1,3375.0,13.1,0.085,389.7
2023-02-27,BGW-004,BGW-004-C1,95.5,84.6,0.0463,180.1,47.0,61.6,44.8,3470.5,13.1,0.087,556.3
2023-02-28,BGW-004,BGW-004-C1,93.0,81.1,0.0586,174.0,46.6,64.4,46.4,3563.4,13.1,0.088,493.1
2023-03-01,BGW-004,BGW-004-C1,105.6,94.4,0.0567,200.0,47.2,65.4,51.3,3669.1,13.1,0.089,497.3
2023-03-02,BGW-004,BGW-004-C1,103.1,80.4,0.0444,183.4,43.8,64.1,48.4,3772.1,13.1,0.09,579.2
2023-03-03,BGW-004,BGW-004-C1,121.9,98.5,0.0636,220.4,44.7,60.7,43.2,3894.1,13.1,0.091,584.4
2023-03-04,BGW-004,BGW-004-C1,91.8,72.6,0.0524,164.4,44.1,61.0,50.0,3985.9,13.1,0.092,398.8
2023-03-05,BGW-004,BGW-004-C1,77.7,72.9,0.0524,150.6,48.4,61.3,50.9,4063.6,13.1,0.094,486.1
2023-03-06,BGW-004,BGW-004-C1,87.1,87.6,0.0489,174.7,50.2,64.2,45.0,4150.6,13.1,0.095,466.0
2023-03-07,BGW-004,BGW-004-C1,83.9,76.6,0.0533,160.6,47.7,59.6,47.1,4234.6,13.1,0.096,513.2
2023-03-08,BGW-004,BGW-004-C1,70.5,90.2,0.0365,160.7,56.1,60.0,48.2,4305.1,13.1,0.097,664.1
2023-03-09,BGW-004,BGW-004-C1,74.7,72.8,0.0331,147.5,49.4,59.5,45.3,4379.8,13.1,0.099,663.9
2023-03-10,BGW-004,BGW-004-C1,80.2,93.5,0.0426,173.7,53.8,58.7,39.4,4460.0,13.1,0.1,680.3
2023-03-11,BGW-004,BGW-004-C1,77.4,79.2,0.046,156.6,50.6,61.1,44.4,4537.4,13.1,0.101,578.8
2023-03-12,BGW-004,BGW-004-C1,72.5,98.0,0.0362,170.5,57.5,58.8,47.4,4609.8,13.1,0.102,363.5
2023-03-13,BGW-004,BGW-004-C1,68.4,92.2,0.0277,160.6,57.4,59.8,49.0,4678.2,13.1,0.104,412.9
2023-03-14,BGW-004,BGW-004-C1,70.0,92.4,0.0295,162.4,56.9,57.1,46.2,4748.2,13.1,0.105,374.8
2023-03-15,BGW-004,BGW-004-C1,76.3,77.5,0.0367,153.8,50.4,58.2,44.8,4824.5,13.1,0.106,613.8
2023-03-16,BGW-004,BGW-004-C1,71.2,89.4,0.0457,160.5,55.7,59.8,40.1,4895.6,13.1,0.107,445.1
2023-03-17,BGW-004,BGW-004-C1,74.1,88.8,0.0406,162.9,54.5,58.4,39.4,4969.7,13.1,0.108,535.0
2023-03-18,BGW-004,BGW-004-C1,47.2,61.3,0.0231,108.5,56.5,60.3,49.0,5016.9,13.1,0.11,569.0
2023-03-19,BGW-004,BGW-004-C1,63.0,107.9,0.0314,170.9,63.1,57.9,41.9,5079.9,13.1,0.111,470.8
2023-03-20,BGW-004,BGW-004-C1,68.5,109.5,0.0431,178.0,61.5,55.6,38.1,5148.4,13.1,0.112,593.9
2023-03-21,BGW-004,BGW-004-C1,65.3,90.4,0.0441,155.7,58.1,60.9,41.7,5213.7,13.1,0.113,529.3
2023-03-22,BGW-004,BGW-004-C1,52.2,67.8,0.0353,119.9,56.5,59.7,40.2,5265.9,13.1,0.114,476.4
2023-03-23,BGW-004,BGW-004-C1,47.4,76.2,0.0288,123.6,61.7,56.7,43.7,5313.2,13.1,0.116,476.8
2023-03-24,BGW-004,BGW-004-C1,45.5,85.1,0.0275,130.6,65.2,58.5,41.7,5358.7,13.1,0.117,329.4
2023-03-25,BGW-004,BGW-004-C1,51.8,84.6,0.0239,136.4,62.0,56.0,38.4,5410.5,13.1,0.119,566.6
2023-03-26,BGW-004,BGW-004-C1,34.4,61.8,0.0223,96.2,64.2,58.0,47.8,5445.0,13.1,0.12,645.3
2023-03-27,BGW-004,BGW-004-C1,52.5,94.2,0.035,146.6,64.2,57.1,37.8,5497.4,13.1,0.122,323.4
2023-03-28,BGW-004,BGW-004-C1,38.7,67.1,0.0252,105.8,63.4,57.3,44.9,5536.1,13.1,0.123,317.7
2023-03-29,BGW-004,BGW-004-C1,55.5,104.2,0.0281,159.6,65.3,56.2,40.9,5591.6,13.1,0.124,346.2
2023-03-30,BGW-004,BGW-004-C1,42.5,71.3,0.0265,113.8,62.7,54.8,39.8,5634.1,13.1,0.126,345.8
2023-03-31,BGW-004,BGW-004-C1,45.7,91.6,0.02,137.3,66.7,58.2,42.6,5679.8,13.1,0.127,636.1
2023-04-01,BGW-004,BGW-004-C1,42.2,70.1,0.0283,112.4,62.4,55.7,41.0,5722.0,13.1,0.128,418.2
2023-04-02,BGW-004,BGW-004-C1,32.1,60.0,0.0194,92.2,65.1,54.0,38.2,5754.1,13.1,0.13,308.5
2023-04-03,BGW-004,BGW-004-C1,45.3,89.8,0.0186,135.1,66.5,56.5,42.7,5799.4,13.1,0.131,461.5
2023-04-04,BGW-004,BGW-004-C1,42.3,70.0,0.0286,112.4,62.3,57.6,40.0,5841.7,13.1,0.132,336.8
2023-04-05,BGW-004,BGW-004-C1,28.9,50.5,0.0135,79.4,63.6,56.4,43.0,5870.6,13.1,0.134,319.5
2023-04-06,BGW-004,BGW-004-C1,52.3,106.6,0.0359,159.0,67.1,53.5,37.9,5923.0,13.1,0.135,484.1
2023-04-07,BGW-004,BGW-004-C1,17.7,31.3,0.01,49.0,63.9,53.8,41.0,5940.7,13.1,0.137,638.2
2023-04-08,BGW-004,BGW-004-C1,24.9,49.2,0.0154,74.1,66.4,52.5,33.2,5965.6,13.1,0.138,566.8
2023-04-09,BGW-004,BGW-004-C1,37.2,69.9,0.017,107.1,65.2,56.2,37.2,6002.8,13.1,0.14,639.5
2023-04-10,BGW-004,BGW-004-C1,30.9,60.9,0.0213,91.9,66.3,54.6,41.3,6033.7,13.1,0.141,380.2
2023-04-11,BGW-004,BGW-004-C1,33.6,58.4,0.0209,92.0,63.4,55.7,41.1,6067.3,13.1,0.143,428.5
2023-04-12,BGW-004,BGW-004-C1,38.5,76.8,0.0212,115.3,66.6,52.6,42.0,6105.8,13.1,0.144,672.2
2023-04-13,BGW-004,BGW-004-C1,25.1,50.1,0.0168,75.1,66.6,54.9,43.7,6130.9,13.1,0.145,376.2
2023-04-14,BGW-004,BGW-004-C1,30.0,65.1,0.0148,95.0,68.5,56.1,45.7,6160.9,13.1,0.147,531.0
2023-04-15,BGW-004,BGW-004-C1,20.9,42.7,0.0102,63.7,67.1,55.9,37.2,6181.8,13.1,0.148,453.4
2023-04-16,BGW-004,BGW-004-C1,26.9,60.5,0.0137,87.4,69.2,55.6,45.2,6208.7,13.1,0.15,630.0
2023-04-17,BGW-004,BGW-004-C1,20.0,40.3,0.0132,60.3,66.8,52.9,36.0,6228.7,13.1,0.151,664.7
2023-04-18,BGW-004,BGW-004-C1,28.9,59.5,0.0198,88.3,67.3,52.7,39.9,6257.6,13.1,0.153,551.0
2023-04-19,BGW-004,BGW-004-C1,16.7,36.8,0.0098,53.5,68.8,54.8,38.3,6274.3,13.1,0.155,494.4
2023-04-20,BGW-004,BGW-004-C1,15.0,31.2,0.0102,46.2,67.5,54.1,39.7,6289.3,13.1,0.156,350.5
2023-04-21,BGW-004,BGW-004-C1,31.8,95.2,0.0155,126.9,75.0,53.2,40.6,6321.0,13.1,0.158,610.5
2023-04-22,BGW-004,BGW-004-C1,16.3,35.0,0.0085,51.3,68.3,52.1,41.1,6337.3,13.1,0.159,513.2
2023-04-23,BGW-004,BGW-004-C1,17.4,39.4,0.0093,56.9,69.3,53.0,40.7,6354.7,13.1,0.161,570.7
2023-04-24,BGW-004,BGW-004-C1,17.8,41.6,0.0118,59.4,70.0,52.3,40.9,6372.5,13.1,0.162,589.3
2023-04-25,BGW-004,BGW-004-C1,23.8,42.5,0.0131,66.3,64.2,53.7,36.5,6396.3,13.1,0.164,364.9
2023-05-23,BGW-004,BGW-004-C2,234.5,41.6,0.1524,276.1,15.1,70.6,55.7,6630.8,13.9,0.059,658.5
2023-05-24,BGW-004,BGW-004-C2,211.4,61.8,0.1393,273.2,22.6,73.6,62.2,6842.2,13.9,0.062,347.7
2023-05-25,BGW-004,BGW-004-C2,206.0,52.6,0.101,258.6,20.3,72.5,62.1,7048.2,13.9,0.064,459.7
2023-05-26,BGW-004,BGW-004-C2,213.5,59.6,0.1322,273.1,21.8,72.7,56.5,7261.7,13.9,0.064,671.7
2023-05-27,BGW-004,BGW-004-C2,201.9,67.6,0.1055,269.6,25.1,69.5,52.9,7463.6,13.9,0.065,613.4
2023-05-28,BGW-004,BGW-004-C2,198.3,75.5,0.1249,273.8,27.6,70.0,56.6,7662.0,13.9,0.066,316.2
2023-05-29,BGW-004,BGW-004-C2,189.6,74.7,0.1034,264.3,28.3,67.0,49.0,7851.6,13.9,0.067,589.4
2023-05-30,BGW-004,BGW-004-C2,177.3,68.9,0.1169,246.1,28.0,67.5,47.7,8028.9,13.9,0.068,574.6
2023-05-31,BGW-004,BGW-004-C2,173.8,73.2,0.0777,247.0,29.6,69.3,53.9,8202.7,13.9,0.069,388.5
2023-06-01,BGW-004,BGW-004-C2,166.7,79.2,0.0931,245.9,32.2,68.6,51.3,8369.4,13.9,0.07,446.8
2023-06-02,BGW-004,BGW-004-C2,171.2,113.3,0.0943,284.5,39.8,68.1,50.3,8540.6,13.9,0.071,674.1
2023-06-03,BGW-004,BGW-004-C2,155.6,83.8,0.0662,239.4,35.0,68.1,57.6,8696.2,13.9,0.073,598.5
2023-06-04,BGW-004,BGW-004-C2,159.9,87.3,0.099,247.2,35.3,69.0,50.9,8856.1,13.9,0.073,337.7
2023-06-05,BGW-004,BGW-004-C2,151.2,92.0,0.0679,243.2,37.8,65.1,48.7,9007.3,13.9,0.075,353.1
2023-06-06,BGW-004,BGW-004-C2,148.1,90.6,0.0928,238.8,38.0,67.5,53.4,9155.4,13.9,0.076,597.0
2023-06-07,BGW-004,BGW-004-C2,151.0,108.2,0.0615,259.1,41.7,64.0,45.2,9306.4,13.9,0.076,458.7
2023-06-08,BGW-004,BGW-004-C2,132.9,81.1,0.0684,214.0,37.9,67.1,52.6,9439.3,13.9,0.078,419.2
2023-06-09,BGW-004,BGW-004-C2,135.9,87.4,0.0814,223.3,39.2,66.0,54.1,9575.2,13.9,0.079,696.7
2023-06-10,BGW-004,BGW-004-C2,118.2,101.0,0.0737,219.2,46.1,64.8,54.0,9693.4,13.9,0.08,595.0
2023-06-11,BGW-004,BGW-004-C2,132.1,93.5,0.0816,225.6,41.5,63.6,47.3,9825.5,13.9,0.081,499.2
2023-06-12,BGW-004,BGW-004-C2,128.4,106.4,0.0527,234.8,45.3,65.1,53.6,9953.9,13.9,0.082,679.2
2023-06-13,BGW-004,BGW-004-C2,117.4,100.0,0.0808,217.4,46.0,65.0,50.6,10071.3,13.9,0.083,459.6
2023-06-14,BGW-004,BGW-004-C2,119.6,98.4,0.069,218.0,45.1,60.8,41.5,10190.9,13.9,0.084,431.1
2023-06-15,BGW-004,BGW-004-C2,121.0,101.3,0.0611,222.3,45.6,64.9,45.3,10311.9,13.9,0.085,377.0
2023-06-16,BGW-004,BGW-004-C2,108.0,98.6,0.0618,206.6,47.7,64.7,53.8,10419.9,13.9,0.086,597.6
2023-06-17,BGW-004,BGW-004-C2,102.7,100.1,0.059,202.8,49.4,66.6,56.1,10522.5,13.9,0.088,553.9
2023-06-18,BGW-004,BGW-004-C2,108.1,98.6,0.0548,206.7,47.7,60.8,46.1,10630.7,13.9,0.089,604.0
2023-06-19,BGW-004,BGW-004-C2,95.4,98.7,0.0641,194.1,50.9,60.5,44.7,10726.0,13.9,0.09,568.2
2023-06-20,BGW-004,BGW-004-C2,109.1,108.5,0.0637,217.6,49.9,63.0,43.1,10835.2,13.9,0.091,659.6
2023-06-21,BGW-004,BGW-004-C2,90.4,104.6,0.0536,195.0,53.7,61.8,44.9,10925.5,13.9,0.092,417.4
2023-06-22,BGW-004,BGW-004-C2,89.2,81.3,0.037,170.5,47.7,59.2,41.7,11014.7,13.9,0.093,546.7
2023-06-23,BGW-004,BGW-004-C2,96.7,93.3,0.0399,190.0,49.1,60.5,48.3,11111.4,13.9,0.094,525.2
2023-06-24,BGW-004,BGW-004-C2,78.5,75.5,0.0421,154.0,49.0,59.2,39.2,11189.9,13.9,0.096,575.4
2023-06-25,BGW-004,BGW-004-C2,84.5,122.3,0.0349,206.8,59.1,59.3,43.4,11274.4,13.9,0.097,679.8
2023-06-26,BGW-004,BGW-004-C2,84.0,119.4,0.034,203.4,58.7,61.1,41.1,11358.4,13.9,0.098,448.4
2023-06-27,BGW-004,BGW-004-C2,68.9,79.2,0.0393,148.0,53.5,61.3,51.1,11427.3,13.9,0.099,573.5
2023-06-28,BGW-004,BGW-004-C2,75.9,104.1,0.0356,180.0,57.8,59.2,43.0,11503.2,13.9,0.101,406.8
2023-06-29,BGW-004,BGW-004-C2,82.3,100.3,0.0417,182.7,54.9,60.5,43.8,11585.5,13.9,0.102,509.8
2023-06-30,BGW-004,BGW-004-C2,93.2,122.1,0.0597,215.3,56.7,57.9,39.8,11678.7,13.9,0.103,519.9
2023-07-01,BGW-004,BGW-004-C2,77.4,117.4,0.0369,194.8,60.3,60.1,48.8,11756.1,13.9,0.104,664.4
2023-07-02,BGW-004,BGW-004-C2,57.9,81.0,0.0235,138.9,58.3,59.9,40.4,11814.1,13.9,0.105,488.2
2023-07-03,BGW-004,BGW-004-C2,64.6,93.0,0.0316,157.6,59.0,59.6,46.5,11878.7,13.9,0.107,530.3
2023-07-04,BGW-004,BGW-004-C2,61.4,95.0,0.0352,156.4,60.7,55.7,42.7,11940.1,13.9,0.108,510.9
2023-07-05,BGW-004,BGW-004-C2,66.4,91.8,0.0299,158.3,58.0,56.5,39.8,12006.5,13.9,0.109,332.8
