timestamp,well_id,css_cycle_id,spm,stroke_length_in,vfd_frequency_Hz,rod_load_min_kN,rod_load_max_kN,pump_fillage_pct,pump_efficiency_pct,polished_rod_load_kN,motor_power_kW,reading_type
2023-07-05,BGW-004,BGW-004-C2,5.01,161.2,46.4,8.91,19.14,73.6,67.8,14.42,21.7,automated_daily
2023-07-06,BGW-004,BGW-004-C2,6.96,118.4,42.5,12.42,19.74,66.4,59.2,15.45,32.9,automated_daily
2023-07-07,BGW-004,BGW-004-C2,5.0,138.1,39.7,9.6,18.0,63.5,59.8,13.13,20.7,automated_daily
2023-07-08,BGW-004,BGW-004-C2,6.57,118.0,52.4,12.46,22.75,65.4,58.1,17.06,17.9,automated_daily
2023-07-09,BGW-004,BGW-004-C2,6.86,152.3,36.8,13.77,24.91,68.3,61.1,17.67,25.0,automated_daily
2023-07-10,BGW-004,BGW-004-C2,5.58,112.4,38.5,13.22,22.4,71.3,66.5,17.91,33.7,automated_daily
2023-07-11,BGW-004,BGW-004-C2,6.51,119.1,40.8,11.57,22.57,77.8,70.1,18.24,21.7,automated_daily
2023-07-12,BGW-004,BGW-004-C2,5.61,144.1,48.7,13.35,20.69,72.5,69.3,17.53,31.3,automated_daily
2023-07-13,BGW-004,BGW-004-C2,7.08,133.4,41.0,12.36,24.09,65.1,62.8,19.45,15.4,automated_daily
2023-07-14,BGW-004,BGW-004-C2,6.14,105.7,40.0,11.97,20.59,74.3,72.4,17.55,16.1,automated_daily
2023-07-15,BGW-004,BGW-004-C2,5.28,116.8,37.6,8.69,15.7,70.4,64.6,12.74,18.6,automated_daily
2023-07-16,BGW-004,BGW-004-C2,5.2,159.4,41.7,8.78,17.41,68.7,67.5,14.36,21.8,automated_daily
2023-07-17,BGW-004,BGW-004-C2,4.85,116.5,56.5,9.64,16.65,68.8,64.5,13.45,31.1,automated_daily
2023-07-18,BGW-004,BGW-004-C2,4.9,154.2,56.1,12.41,19.82,79.4,75.2,15.23,24.6,automated_daily
2023-07-19,BGW-004,BGW-004-C2,6.53,156.8,39.8,13.56,24.68,66.9,60.6,19.97,30.8,automated_daily
2023-07-20,BGW-004,BGW-004-C2,6.45,155.1,53.7,11.55,21.14,75.0,68.0,16.39,29.4,automated_daily
2023-07-21,BGW-004,BGW-004-C2,7.01,110.8,48.1,8.77,18.73,64.5,58.4,15.54,26.1,automated_daily
2023-07-22,BGW-004,BGW-004-C2,6.42,160.8,53.0,8.14,17.19,72.9,67.0,12.59,26.8,automated_daily
2023-07-23,BGW-004,BGW-004-C2,7.12,101.9,47.8,11.73,22.84,72.5,70.4,16.97,26.9,automated_daily
2023-07-24,BGW-004,BGW-004-C2,5.27,163.9,42.9,8.33,14.68,58.7,57.1,9.05,22.9,automated_daily
2023-07-25,BGW-004,BGW-004-C2,6.18,125.4,49.9,13.94,25.89,62.3,59.0,22.12,28.6,automated_daily
2023-07-26,BGW-004,BGW-004-C2,6.83,139.3,40.0,10.49,21.67,65.3,60.9,15.31,29.2,automated_daily
2023-07-27,BGW-004,BGW-004-C2,5.39,138.9,37.8,11.58,18.2,61.0,53.8,12.34,18.6,automated_daily
2023-07-28,BGW-004,BGW-004-C2,6.68,148.4,43.4,11.14,20.65,64.9,61.9,15.1,19.9,automated_daily
2023-07-29,BGW-004,BGW-004-C2,5.53,111.6,56.6,8.98,19.77,63.3,56.6,15.15,30.5,automated_daily
2023-07-30,BGW-004,BGW-004-C2,5.55,160.3,46.3,8.33,18.14,72.0,66.7,13.31,22.2,automated_daily
2023-07-31,BGW-004,BGW-004-C2,5.37,129.4,40.4,11.68,22.54,62.4,61.6,16.78,30.2,automated_daily
2023-08-01,BGW-004,BGW-004-C2,5.47,136.7,47.2,8.73,19.29,75.4,74.0,12.9,30.3,automated_daily
2023-08-02,BGW-004,BGW-004-C2,6.77,143.6,59.5,12.27,20.61,65.2,60.2,16.62,29.9,automated_daily
2023-08-03,BGW-004,BGW-004-C2,6.98,116.7,59.1,9.86,16.09,71.9,70.3,12.53,30.8,automated_daily
2023-08-04,BGW-004,BGW-004-C2,7.22,113.8,40.8,8.77,17.42,64.8,60.7,12.61,17.3,automated_daily
2023-08-05,BGW-004,BGW-004-C2,5.2,137.3,48.1,8.97,15.05,67.2,62.0,12.55,24.8,automated_daily
2023-08-06,BGW-004,BGW-004-C2,7.39,151.3,43.3,13.1,22.39,62.3,58.1,18.6,23.6,automated_daily
2023-08-07,BGW-004,BGW-004-C2,5.0,126.4,36.6,12.23,19.85,66.7,63.3,15.89,18.7,automated_daily
2023-08-08,BGW-004,BGW-004-C2,6.23,127.5,36.4,9.78,17.21,66.1,64.0,13.43,24.8,automated_daily
2023-08-09,BGW-004,BGW-004-C2,7.35,151.7,45.6,12.36,20.25,67.8,67.1,17.29,26.3,automated_daily
2023-08-10,BGW-004,BGW-004-C2,5.7,147.4,57.4,13.36,22.81,77.0,72.0,18.79,22.4,automated_daily
2023-09-07,BGW-004,BGW-004-C3,4.83,160.4,42.1,9.31,16.95,92.1,85.6,13.38,27.2,automated_daily
2023-09-08,BGW-004,BGW-004-C3,6.47,138.6,59.9,9.87,17.97,89.9,88.3,13.2,31.7,automated_daily
2023-09-09,BGW-004,BGW-004-C3,7.38,96.9,55.1,12.15,23.58,87.4,83.2,18.48,16.0,automated_daily
2023-09-10,BGW-004,BGW-004-C3,6.81,103.8,54.6,9.85,17.97,94.1,88.9,13.11,27.5,automated_daily
2023-09-11,BGW-004,BGW-004-C3,4.78,114.2,35.3,11.11,21.5,89.4,82.0,15.08,18.0,automated_daily
2023-09-12,BGW-004,BGW-004-C3,5.48,132.9,57.5,9.3,19.99,94.2,90.4,12.83,32.3,automated_daily
2023-09-13,BGW-004,BGW-004-C3,5.7,120.9,40.2,9.37,19.07,82.1,74.4,16.24,23.2,automated_daily
2023-09-14,BGW-004,BGW-004-C3,6.46,111.2,37.3,8.56,19.66,92.9,89.8,13.46,24.9,automated_daily
2023-09-15,BGW-004,BGW-004-C3,6.98,159.0,39.1,9.3,16.2,93.5,89.9,12.31,28.0,automated_daily
2023-09-16,BGW-004,BGW-004-C3,7.39,154.8,53.1,12.13,18.37,98.0,95.0,14.21,33.3,automated_daily
2023-09-17,BGW-004,BGW-004-C3,5.76,153.2,43.0,13.58,25.19,81.3,80.8,17.62,17.9,automated_daily
2023-09-18,BGW-004,BGW-004-C3,7.19,101.3,58.4,13.97,23.99,89.4,86.5,19.0,23.7,automated_daily
2023-09-19,BGW-004,BGW-004-C3,4.56,100.5,51.6,8.12,15.93,92.1,86.7,11.7,21.6,automated_daily
2023-09-20,BGW-004,BGW-004-C3,4.84,112.3,38.2,10.83,17.59,87.4,85.0,13.49,28.1,automated_daily
2023-09-21,BGW-004,BGW-004-C3,7.29,152.7,50.2,10.62,16.98,85.3,82.0,14.37,34.8,automated_daily
2023-09-22,BGW-004,BGW-004-C3,4.84,166.5,53.9,12.09,23.51,91.8,89.2,18.26,32.4,automated_daily
2023-09-23,BGW-004,BGW-004-C3,6.63,154.3,57.1,9.32,19.4,78.5,77.8,15.98,24.6,automated_daily
2023-09-24,BGW-004,BGW-004-C3,7.05,132.4,47.7,10.79,20.39,75.0,69.3,14.98,15.6,automated_daily
2023-09-25,BGW-004,BGW-004-C3,5.8,103.1,53.8,11.14,17.15,76.8,71.7,15.26,29.5,automated_daily
2023-09-26,BGW-004,BGW-004-C3,4.5,102.3,46.0,12.49,22.11,85.4,85.3,18.93,24.6,automated_daily
2023-09-27,BGW-004,BGW-004-C3,5.27,147.8,50.8,11.74,20.17,80.2,80.1,16.58,31.9,automated_daily
2023-09-28,BGW-004,BGW-004-C3,6.23,133.8,36.9,10.09,19.8,74.5,73.5,14.54,16.5,automated_daily
2023-09-29,BGW-004,BGW-004-C3,5.4,158.2,55.7,10.0,18.77,76.3,68.6,11.01,15.1,automated_daily
2023-09-30,BGW-004,BGW-004-C3,5.58,115.9,55.8,13.81,20.18,82.2,79.1,16.64,33.0,automated_daily
2023-10-01,BGW-004,BGW-004-C3,7.2,99.1,36.3,11.31,18.31,89.4,88.5,14.64,29.2,automated_daily
2023-10-02,BGW-004,BGW-004-C3,6.86,100.5,54.2,10.94,18.82,82.2,77.3,15.82,17.1,automated_daily
2023-10-03,BGW-004,BGW-004-C3,6.21,140.6,57.0,12.26,21.76,78.8,76.1,16.83,31.7,automated_daily
2023-10-04,BGW-004,BGW-004-C3,6.77,152.9,52.5,12.6,20.06,84.7,81.3,15.74,26.0,automated_daily
2023-10-05,BGW-004,BGW-004-C3,7.42,157.6,55.7,12.98,23.74,84.7,79.3,18.4,32.1,automated_daily
2023-10-06,BGW-004,BGW-004-C3,6.67,104.0,48.7,9.91,20.14,74.8,68.0,15.18,17.3,automated_daily
2023-10-07,BGW-004,BGW-004-C3,5.22,148.6,55.3,12.44,18.63,76.6,70.7,15.39,29.2,automated_daily
2023-10-08,BGW-004,BGW-004-C3,7.49,111.0,42.6,9.01,20.74,76.0,71.4,13.3,17.7,automated_daily
2023-10-09,BGW-004,BGW-004-C3,6.43,139.9,54.3,12.09,23.11,67.0,66.7,16.97,16.6,automated_daily
2023-10-10,BGW-004,BGW-004-C3,6.18,138.8,58.1,13.53,21.39,78.8,73.2,18.37,34.1,automated_daily
2023-10-11,BGW-004,BGW-004-C3,6.35,125.3,43.7,11.7,19.38,74.1,73.8,15.89,16.7,automated_daily
2023-10-12,BGW-004,BGW-004-C3,6.28,140.9,51.7,13.97,22.38,69.6,68.5,18.29,25.2,automated_daily
2023-10-13,BGW-004,BGW-004-C3,7.24,132.8,46.3,13.17,23.95,76.3,70.6,18.9,19.7,automated_daily
2023-10-14,BGW-004,BGW-004-C3,4.85,134.7,56.3,11.09,17.5,70.8,70.5,13.74,19.5,automated_daily
2023-10-15,BGW-004,BGW-004-C3,5.26,149.1,36.9,12.49,18.87,75.3,73.1,15.56,32.8,automated_daily
2023-10-16,BGW-004,BGW-004-C3,7.03,137.9,55.2,11.31,20.01,72.0,66.7,15.45,33.4,automated_daily
2023-10-17,BGW-004,BGW-004-C3,4.72,162.0,39.5,12.09,23.03,78.0,76.1,18.16,30.1,automated_daily
2023-10-18,BGW-004,BGW-004-C3,5.96,150.9,41.3,8.58,20.33,76.4,70.8,14.96,21.7,automated_daily
2023-10-19,BGW-004,BGW-004-C3,5.17,108.8,43.0,12.43,19.85,60.7,58.2,16.39,28.0,automated_daily
2023-10-20,BGW-004,BGW-004-C3,6.46,123.4,43.7,8.47,20.31,75.9,70.4,13.97,22.3,automated_daily
2023-10-21,BGW-004,BGW-004-C3,6.12,146.4,36.4,13.53,21.77,77.0,75.1,17.71,17.9,automated_daily
2023-10-22,BGW-004,BGW-004-C3,5.94,153.5,40.7,9.91,18.39,65.1,61.5,14.93,15.9,automated_daily
2023-10-23,BGW-004,BGW-004-C3,6.5,99.9,54.3,10.17,20.95,62.8,55.2,15.41,34.3,automated_daily
2023-10-24,BGW-004,BGW-004-C3,5.39,141.1,52.9,9.02,15.84,70.8,68.5,11.55,21.4,automated_daily
2023-10-25,BGW-004,BGW-004-C3,7.41,153.5,59.5,8.62,15.07,68.9,64.6,10.41,27.7,automated_daily
2023-10-26,BGW-004,BGW-004-C3,7.03,131.3,44.2,11.03,17.27,64.2,62.5,15.07,26.1,automated_daily
2023-10-27,BGW-004,BGW-004-C3,5.38,109.3,58.1,12.84,22.12,81.7,74.1,15.13,32.3,automated_daily
2023-10-28,BGW-004,BGW-004-C3,7.05,160.8,46.6,9.07,16.22,75.3,73.0,13.9,22.8,automated_daily
2023-10-29,BGW-004,BGW-004-C3,4.76,161.5,35.1,8.83,14.88,70.8,62.9,11.19,18.9,automated_daily
2023-10-30,BGW-004,BGW-004-C3,5.61,166.3,48.7,10.13,18.32,65.5,64.6,14.08,23.5,automated_daily
2023-10-31,BGW-004,BGW-004-C3,5.08,105.9,49.5,12.45,21.44,63.4,57.1,15.95,33.3,automated_daily
2023-11-01,BGW-004,BGW-004-C3,7.21,147.1,50.6,11.32,17.44,70.5,66.0,14.11,34.8,automated_daily
2023-11-02,BGW-004,BGW-004-C3,7.47,108.3,59.0,11.54,21.52,67.6,63.0,15.38,15.9,automated_daily
2023-11-03,BGW-004,BGW-004-C3,7.13,108.0,49.2,11.14,21.98,71.8,64.5,16.59,28.9,automated_daily
2023-11-04,BGW-004,BGW-004-C3,6.49,110.4,41.8,11.3,17.32,71.2,65.5,13.67,33.6,automated_daily
2023-11-05,BGW-004,BGW-004-C3,6.37,160.2,59.7,12.65,22.41,72.2,68.6,18.77,29.1,automated_daily
2023-11-06,BGW-004,BGW-004-C3,6.0,112.5,54.7,13.27,19.37,71.9,71.0,17.59,18.6,automated_daily
2023-11-07,BGW-004,BGW-004-C3,5.94,133.5,37.7,8.83,18.3,57.2,54.2,12.67,34.4,automated_daily
2023-11-08,BGW-004,BGW-004-C3,5.72,130.7,38.9,12.17,20.85,73.2,66.3,16.2,18.4,automated_daily
2023-11-09,BGW-004,BGW-004-C3,6.53,157.8,43.8,12.02,19.06,68.0,60.8,16.63,30.4,automated_daily
2023-11-10,BGW-004,BGW-004-C3,7.32,147.8,38.8,11.3,18.93,66.7,60.0,14.67,24.9,automated_daily
2023-11-11,BGW-004,BGW-004-C3,7.06,157.2,47.6,12.3,20.01,66.2,63.4,17.17,29.7,automated_daily
2023-11-12,BGW-004,BGW-004-C3,5.87,124.5,40.8,13.97,20.78,60.6,58.1,18.03,17.6,automated_daily
2023-11-13,BGW-004,BGW-004-C3,6.4,120.3,45.2,11.3,23.02,68.0,61.0,16.15,26.4,automated_daily
2023-11-14,BGW-004,BGW-004-C3,5.48,115.0,49.9,10.49,21.92,69.4,68.1,15.66,33.0,automated_daily
2023-11-15,BGW-004,BGW-004-C3,5.75,150.3,56.1,9.53,19.46,65.3,59.4,13.1,33.9,automated_daily
2023-11-16,BGW-004,BGW-004-C3,5.96,101.5,58.0,11.14,17.97,62.4,56.5,13.56,17.8,automated_daily
2023-11-17,BGW-004,BGW-004-C3,7.09,165.8,45.1,8.81,16.92,65.7,61.6,12.22,27.2,automated_daily
2023-11-18,BGW-004,BGW-004-C3,6.95,156.8,54.6,9.82,19.61,66.6,63.7,14.56,29.2,automated_daily
2023-11-19,BGW-004,BGW-004-C3,6.99,112.6,51.5,9.6,19.37,60.9,58.0,14.83,33.7,automated_daily
2023-11-20,BGW-004,BGW-004-C3,7.11,149.3,49.2,11.15,19.07,64.6,63.0,13.95,29.2,automated_daily
2023-11-21,BGW-004,BGW-004-C3,5.99,160.1,51.8,9.02,19.43,61.9,60.2,13.9,16.6,automated_daily
2023-11-22,BGW-004,BGW-004-C3,7.3,116.2,38.8,9.29,17.46,65.6,58.9,13.98,15.3,automated_daily
2023-11-23,BGW-004,BGW-004-C3,5.4,101.5,35.7,13.4,22.54,48.3,43.4,19.92,25.4,automated_daily
2023-11-24,BGW-004,BGW-004-C3,7.22,142.2,56.1,8.06,16.94,67.2,62.4,13.34,18.2,automated_daily
2023-11-25,BGW-004,BGW-004-C3,5.35,155.3,35.7,11.61,18.02,65.3,60.6,14.84,18.1,automated_daily
2023-12-22,BGW-004,BGW-004-C4,5.19,123.2,50.8,13.62,23.33,98.0,93.9,19.08,24.4,automated_daily
2023-12-23,BGW-004,BGW-004-C4,6.21,131.4,54.7,10.34,16.99,91.4,86.3,13.99,30.6,automated_daily
2023-12-24,BGW-004,BGW-004-C4,6.44,167.9,37.6,11.14,18.97,93.4,87.1,14.75,29.7,automated_daily
2023-12-25,BGW-004,BGW-004-C4,4.7,103.5,41.5,13.1,20.0,95.8,95.0,17.57,22.5,automated_daily
2023-12-26,BGW-004,BGW-004-C4,4.75,161.3,47.6,8.54,18.34,86.0,83.1,11.94,23.2,automated_daily
2023-12-27,BGW-004,BGW-004-C4,6.36,106.5,53.9,8.16,18.36,91.9,90.4,12.62,26.2,automated_daily
2023-12-28,BGW-004,BGW-004-C4,6.87,133.2,57.0,13.73,25.59,88.6,86.0,19.43,29.3,automated_daily
2023-12-29,BGW-004,BGW-004-C4,6.8,96.4,54.4,8.42,19.7,89.8,84.6,13.8,25.2,automated_daily
2023-12-30,BGW-004,BGW-004-C4,7.14,134.3,48.8,9.91,20.28,89.0,88.6,14.42,27.1,automated_daily
2023-12-31,BGW-004,BGW-004-C4,6.84,111.7,42.2,9.67,17.02,80.2,80.1,11.74,25.8,automated_daily
2024-01-01,BGW-004,BGW-004-C4,5.98,105.0,45.9,9.76,21.11,84.0,78.4,15.9,29.0,automated_daily
2024-01-02,BGW-004,BGW-004-C4,4.75,101.0,38.7,12.86,23.84,89.3,84.4,18.23,21.3,automated_daily
2024-01-03,BGW-004,BGW-004-C4,5.35,137.8,36.6,8.12,17.65,88.7,86.6,13.65,30.6,automated_daily
2024-01-04,BGW-004,BGW-004-C4,7.47,142.3,54.3,11.85,22.68,96.8,93.7,17.95,21.7,automated_daily
2024-01-05,BGW-004,BGW-004-C4,5.62,167.1,50.1,10.01,19.06,88.9,82.7,15.83,27.7,automated_daily
2024-01-06,BGW-004,BGW-004-C4,7.11,161.5,56.8,12.03,18.19,85.2,77.6,14.01,18.0,automated_daily
2024-01-07,BGW-004,BGW-004-C4,5.89,150.3,50.8,8.03,17.89,84.2,77.3,11.85,18.1,automated_daily
2024-01-08,BGW-004,BGW-004-C4,4.86,150.1,50.7,10.91,18.71,90.6,84.3,15.09,24.8,automated_daily
2024-01-09,BGW-004,BGW-004-C4,5.9,160.5,49.6,12.52,20.29,93.4,90.7,14.13,21.9,automated_daily
2024-01-10,BGW-004,BGW-004-C4,6.12,124.4,55.9,10.3,17.57,78.9,78.2,13.98,28.9,automated_daily
2024-01-11,BGW-004,BGW-004-C4,6.36,157.8,41.3,10.82,17.83,82.5,80.7,15.38,29.1,automated_daily
2024-01-12,BGW-004,BGW-004-C4,5.42,124.6,57.2,12.68,22.82,77.9,74.6,16.36,29.5,automated_daily
2024-01-13,BGW-004,BGW-004-C4,6.13,100.4,50.6,11.41,17.77,85.6,82.2,13.94,31.0,automated_daily
2024-01-14,BGW-004,BGW-004-C4,5.44,98.1,57.4,13.07,23.85,78.6,75.7,17.47,34.5,automated_daily
2024-01-15,BGW-004,BGW-004-C4,5.57,152.0,51.8,8.25,20.0,73.1,68.7,13.57,15.3,automated_daily
2024-01-16,BGW-004,BGW-004-C4,6.28,103.2,48.6,10.59,19.22,76.7,68.9,14.27,32.7,automated_daily
2024-01-17,BGW-004,BGW-004-C4,5.04,107.0,58.5,8.14,15.45,77.7,75.0,12.17,22.5,automated_daily
2024-01-18,BGW-004,BGW-004-C4,6.05,159.7,57.2,13.95,22.0,79.0,78.0,19.82,32.3,automated_daily
2024-01-19,BGW-004,BGW-004-C4,6.38,131.8,46.4,10.96,19.14,70.0,66.2,16.35,17.4,automated_daily
2024-01-20,BGW-004,BGW-004-C4,7.41,167.3,53.8,13.02,19.64,85.7,84.7,17.86,16.3,automated_daily
2024-01-21,BGW-004,BGW-004-C4,4.67,164.3,51.4,9.03,19.94,92.3,85.7,14.11,16.8,automated_daily
2024-01-22,BGW-004,BGW-004-C4,6.15,149.6,42.5,13.24,20.74,76.1,68.1,15.35,31.7,automated_daily
2024-01-23,BGW-004,BGW-004-C4,6.78,158.1,42.8,8.61,20.61,77.6,69.8,14.59,22.7,automated_daily
2024-01-24,BGW-004,BGW-004-C4,5.75,147.9,38.8,8.1,19.52,77.5,71.9,12.92,33.9,automated_daily
2024-01-25,BGW-004,BGW-004-C4,5.45,161.5,59.6,8.12,16.1,74.2,71.3,13.95,19.4,automated_daily
2024-01-26,BGW-004,BGW-004-C4,6.59,103.7,57.2,11.5,19.64,77.5,71.0,15.19,30.1,automated_daily
2024-01-27,BGW-004,BGW-004-C4,6.92,152.1,53.2,10.26,20.17,76.0,71.5,16.66,25.0,automated_daily
2024-01-28,BGW-004,BGW-004-C4,5.87,125.9,46.7,11.49,23.18,83.4,81.2,19.93,30.6,automated_daily
2024-01-29,BGW-004,BGW-004-C4,5.34,161.5,55.0,8.86,18.37,71.6,69.4,13.69,18.5,automated_daily
2024-01-30,BGW-004,BGW-004-C4,5.67,134.7,41.0,12.37,23.23,65.7,60.6,18.14,30.8,automated_daily
2024-01-31,BGW-004,BGW-004-C4,4.75,143.5,53.0,13.81,19.83,72.3,70.4,18.03,32.8,automated_daily
2024-02-01,BGW-004,BGW-004-C4,5.95,157.5,46.5,12.72,24.41,68.3,66.2,18.88,33.8,automated_daily
2024-02-02,BGW-004,BGW-004-C4,4.55,132.2,50.4,9.47,19.83,70.9,69.0,16.46,20.0,automated_daily
2024-02-03,BGW-004,BGW-004-C4,7.07,134.1,56.2,8.39,16.63,75.5,72.0,13.4,27.2,automated_daily
2024-02-04,BGW-004,BGW-004-C4,5.52,163.3,55.3,13.49,21.07,75.5,75.4,15.81,24.9,automated_daily
2024-02-05,BGW-004,BGW-004-C4,4.79,138.9,40.0,11.09,18.04,71.0,63.7,15.49,26.5,automated_daily
2024-02-06,BGW-004,BGW-004-C4,4.97,132.0,36.0,11.26,18.37,72.9,67.1,13.9,30.2,automated_daily
2024-02-07,BGW-004,BGW-004-C4,5.99,104.0,45.2,13.04,19.29,67.4,65.4,14.97,23.1,automated_daily
2024-02-08,BGW-004,BGW-004-C4,7.35,107.2,54.7,9.07,20.85,78.1,71.8,14.63,34.7,automated_daily
2024-02-09,BGW-004,BGW-004-C4,7.08,146.4,39.3,11.28,17.35,75.9,71.3,13.15,23.2,automated_daily
2024-02-10,BGW-004,BGW-004-C4,7.29,134.4,51.8,8.88,20.87,74.7,67.8,13.62,30.6,automated_daily
2024-02-11,BGW-004,BGW-004-C4,5.17,132.8,37.1,11.31,19.53,64.3,58.5,15.41,19.9,automated_daily
2024-02-12,BGW-004,BGW-004-C4,5.43,113.9,45.5,8.95,16.9,75.7,73.6,13.11,21.0,automated_daily
2024-02-13,BGW-004,BGW-004-C4,6.99,109.0,43.2,8.18,14.63,75.9,73.1,11.52,33.3,automated_daily
2024-02-14,BGW-004,BGW-004-C4,4.8,104.1,47.4,11.54,21.13,72.0,68.1,17.68,25.2,automated_daily
2024-02-15,BGW-004,BGW-004-C4,7.46,128.0,38.3,9.96,18.11,74.4,67.3,13.43,18.4,automated_daily
2024-02-16,BGW-004,BGW-004-C4,6.99,136.2,53.8,9.99,16.94,68.1,66.0,14.28,22.7,automated_daily
2024-02-17,BGW-004,BGW-004-C4,5.89,153.5,36.2,13.38,20.12,60.2,55.0,14.6,31.9,automated_daily
2024-02-18,BGW-004,BGW-004-C4,5.76,165.3,37.8,12.56,22.92,70.4,67.8,16.36,31.7,automated_daily
2024-02-19,BGW-004,BGW-004-C4,4.88,157.0,55.8,11.46,22.16,67.6,67.3,16.88,20.4,automated_daily
2024-02-20,BGW-004,BGW-004-C4,5.17,109.6,39.7,11.0,18.86,65.5,59.3,14.58,24.8,automated_daily
2024-02-21,BGW-004,BGW-004-C4,7.49,99.4,48.7,9.32,20.95,62.9,60.3,15.83,34.5,automated_daily
2024-02-22,BGW-004,BGW-004-C4,6.88,149.4,58.8,9.34,20.2,66.4,65.5,13.58,23.0,automated_daily
2024-02-23,BGW-004,BGW-004-C4,5.46,135.9,50.8,12.07,18.79,79.1,74.6,15.62,33.1,automated_daily
2024-02-24,BGW-004,BGW-004-C4,5.13,145.2,47.2,12.46,23.55,67.7,67.6,17.93,20.3,automated_daily
2024-02-25,BGW-004,BGW-004-C4,5.79,157.4,40.0,11.15,17.53,60.5,54.6,13.31,31.9,automated_daily
2024-02-26,BGW-004,BGW-004-C4,4.86,166.8,43.6,11.8,19.44,72.8,66.2,15.59,22.8,automated_daily
2024-02-27,BGW-004,BGW-004-C4,6.23,114.1,58.0,12.7,24.41,68.0,64.9,19.36,24.0,automated_daily
2024-02-28,BGW-004,BGW-004-C4,5.47,119.7,44.1,10.99,22.32,66.0,64.3,16.13,21.1,automated_daily
2024-02-29,BGW-004,BGW-004-C4,7.36,152.6,58.8,10.4,20.94,74.8,69.6,17.7,15.8,automated_daily
2024-03-01,BGW-004,BGW-004-C4,5.09,150.0,55.0,11.88,19.03,65.2,59.0,13.04,32.9,automated_daily
2024-03-02,BGW-004,BGW-004-C4,6.68,108.2,42.9,10.97,19.95,66.6,65.8,15.98,16.5,automated_daily
2024-03-03,BGW-004,BGW-004-C4,5.77,127.6,49.4,12.69,19.11,65.6,60.0,15.56,23.8,automated_daily
2024-03-04,BGW-004,BGW-004-C4,5.24,163.8,38.0,8.08,19.7,66.3,59.4,11.89,15.1,automated_daily
2024-03-05,BGW-004,BGW-004-C4,6.95,116.6,39.3,13.43,24.04,62.3,58.7,19.07,27.2,automated_daily
2024-03-06,BGW-004,BGW-004-C4,4.81,127.4,52.0,10.45,18.55,70.3,64.7,14.02,20.7,automated_daily
2024-03-07,BGW-004,BGW-004-C4,6.62,141.1,46.3,9.56,16.25,70.9,64.2,13.88,27.3,automated_daily
2024-03-08,BGW-004,BGW-004-C4,4.91,128.2,47.1,10.77,18.22,69.3,68.3,13.78,26.1,automated_daily
2024-03-09,BGW-004,BGW-004-C4,6.52,155.1,40.4,8.64,18.32,58.4,54.0,12.63,27.2,automated_daily
2024-03-10,BGW-004,BGW-004-C4,4.82,166.9,48.9,9.98,16.57,71.1,63.8,12.61,20.1,automated_daily
2023-01-22,BGW-005,BGW-005-C1,6.44,104.0,48.4,9.31,16.66,90.8,86.0,13.93,26.0,manual_weekly
2023-01-29,BGW-005,BGW-005-C1,5.96,163.1,47.1,11.01,19.97,89.1,82.2,16.05,15.6,manual_weekly
2023-02-05,BGW-005,BGW-005-C1,6.23,150.7,37.9,11.02,20.87,81.3,78.1,14.9,21.9,manual_weekly
2023-02-12,BGW-005,BGW-005-C1,6.8,164.8,51.0,10.11,20.44,75.3,68.9,14.81,22.3,manual_weekly
2023-02-19,BGW-005,BGW-005-C1,6.53,128.0,38.3,11.37,23.31,81.3,80.9,17.77,33.7,manual_weekly
2023-02-26,BGW-005,BGW-005-C1,5.53,108.4,45.5,9.91,18.81,70.3,65.5,14.65,27.7,manual_weekly
2023-03-05,BGW-005,BGW-005-C1,6.71,133.3,38.0,12.82,23.1,72.7,70.0,18.51,28.2,manual_weekly
2023-03-12,BGW-005,BGW-005-C1,6.86,112.3,49.8,9.82,18.68,78.1,71.7,14.74,15.7,manual_weekly
2023-03-19,BGW-005,BGW-005-C1,4.72,129.0,37.1,10.48,20.67,72.7,65.7,14.47,32.5,manual_weekly
2023-03-26,BGW-005,BGW-005-C1,6.38,149.1,47.1,8.45,20.21,74.2,66.6,13.12,18.9,manual_weekly
2023-04-02,BGW-005,BGW-005-C1,5.99,162.6,36.0,11.67,22.68,69.5,66.5,15.37,23.9,manual_weekly
2023-04-09,BGW-005,BGW-005-C1,6.01,102.4,52.1,9.86,20.68,62.4,57.7,16.33,29.8,manual_weekly
2023-05-08,BGW-005,BGW-005-C2,5.41,127.8,53.6,12.33,22.48,98.0,95.0,17.65,16.3,manual_weekly
2023-05-15,BGW-005,BGW-005-C2,6.82,135.4,47.6,8.51,19.16,91.9,91.2,14.82,31.4,manual_weekly
2023-05-22,BGW-005,BGW-005-C2,4.78,101.3,45.2,11.62,19.1,90.4,85.7,13.98,26.8,manual_weekly
2023-05-29,BGW-005,BGW-005-C2,7.03,110.1,37.1,8.71,15.7,74.7,72.1,12.37,31.7,manual_weekly
2023-06-05,BGW-005,BGW-005-C2,6.64,121.7,52.7,11.45,21.42,74.9,74.2,17.99,20.4,manual_weekly
2023-06-12,BGW-005,BGW-005-C2,5.24,167.6,51.2,13.38,25.09,75.6,71.0,19.41,33.1,manual_weekly
2023-06-19,BGW-005,BGW-005-C2,5.31,124.9,50.6,12.61,20.68,75.8,69.1,17.03,22.4,manual_weekly
